ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	EDITID	TURCHINID	LEXSTATID	ALIGNMENT
5653	Hawaiian	Hawaiian	hawa1245	1461	at	i	i	71458	81096	11			i	7	X	I	1	1.I.V	1.5	i	0	86	118	142	96	- i
5654	Hawaiian	Hawaiian	hawa1245	1461	at	ma	ma	71458	81095	1039			m a	4 7	AX	MA	1	1.M.C 1.A.V	2.0 1.5	ma	0	96	128	152	106	m a
1885	Mangareva	Mangareva	mang1401	1461	at	i/ki	ki	POLLEX	321574	11		i	k i	1 7	AX	KI	2	2.K.C 2.I.V	2.0 1.5	ki	1	87	119	143	96	k i
3110	Sikaiana	Sikaiana	sika1261	1461	at	i	i	POLLEX	61647	11			i	7	X	I	8	8.I.V	1.5	i	0	86	118	142	96	- i
3335	North_Marquesan	Marquesan	nort2845	1461	at	i	i	POLLEX	61442	11			i	7	X	I	4	4.I.V	1.5	i	0	86	118	142	96	- i
1633	Rapanui	Rapanui (Easter Island)	rapa1244	1461	at	i	i	POLLEX	61668	11			i	7	X	I	5	5.I.V	1.5	i	0	86	118	142	96	- i
4576	Ra’ivavae	Ra'ivavae	aust1304	1291	back	tua	tua	Tamaititahio-1213-2015	291163	188			t u a	1 7 7	AXZ	TYA	6	6.T.C 6.Y.V 6.A.V	2.0 1.5 0.8	tua	0	98	129	154	107	t u - - - - a
931	Maori	Maori	maor1246	1291	back	tuaraa	tuaraa	Biggs-85-2005	4369	188			t u a r aː	1 7 7 5 7	AXYBZ	TYARA	3	3.T.C 3.Y.V 3.A.V 3.R.C 3.A.V	2.0 1.5 1.3 1.75 0.8	tuaraː	0	98	129	155	107	t u - a r - aː
5340	Rurutuan	Rurutuan	aust1304	1291	back	tautua	tautua	Meyer-128-2005	4412	188			t a u t u a	1 7 7 1 7 7	AXYBYZ	TAYTYA	7	7.T.C 7.A.V 7.Y.V 7.T.C 7.Y.V 7.A.V	2.0 1.5 1.3 1.75 1.3 0.8	tautua	0	98	135	159	107	t a - u t u a
1382	Tahitian	Tahitian (Modern)	tahi1242	1291	back	tua	tua	Clark-173-2005	4457	188			t u a	1 7 7	AXZ	TYA	9	9.T.C 9.Y.V 9.A.V	2.0 1.5 0.8	tua	0	98	129	154	107	t u - - - - a
5828	Hawaiian	Hawaiian	hawa1245	1291	back	kua	kua	71458	4336	188			k u a	1 7 7	AXZ	KYA	1	1.K.C 1.Y.V 1.A.V	2.0 1.5 0.8	kua	0	97	129	153	107	k u - - - - a
1829	Rapanui	Rapanui (Easter Island)	rapa1244	1291	back	tu'a ivi	tu'a ivi	POLLEX	133516	188		tuaivi	t u ʔ a i v i	1 7 1 7 7 3 7	AXBYYBZ	TYHAIBI	5	5.T.C 5.Y.V 5.H.C 5.A.V 5.I.V 5.B.C 5.I.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	tuʔaivi	0	101	133	157	111	t u ʔ a i v i
4835	Tuamotuan	Tuamotu	tuam1242	1291	back	papatua	papatua	POLLEX	4530	188			p a p a t u a	1 7 1 7 1 7 7	AXBYBYZ	PAPATYA	10	10.P.C 10.A.V 10.P.C 10.A.V 10.T.C 10.Y.V 10.A.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	papatua	0	106	135	162	107	p a p a t u a
2095	Mangareva	Mangareva	mang1401	1291	back	tua	tua	POLLEX	321410	188			t u a	1 7 7	AXZ	TYA	2	2.T.C 2.Y.V 2.A.V	2.0 1.5 0.8	tua	0	98	129	154	107	t u - - - - a
3277	Sikaiana	Sikaiana	sika1261	1291	back	tua	tua	POLLEX	4527	188			t u a	1 7 7	AXZ	TYA	8	8.T.C 8.Y.V 8.A.V	2.0 1.5 0.8	tua	0	98	129	154	107	t u - - - - a
3569	North_Marquesan	Marquesan	nort2845	1291	back	tua	tua	POLLEX	4322	188			t u a	1 7 7	AXZ	TYA	4	4.T.C 4.Y.V 4.A.V	2.0 1.5 0.8	tua	0	98	129	154	107	t u - - - - a
4434	Ra’ivavae	Ra'ivavae	aust1304	1292	bad, evil	ʔino	ʔino	Tamaititahio-1213-2015	291304	1384			ʔ i n o	1 7 4 7	AXBZ	HINU	6	6.H.C 6.I.V 6.N.C 6.U.V	2.0 1.5 1.75 0.8	ʔino	0	107	136	163	112	ʔ i n o
4628	Tuamotuan	Tuamotu	tuam1242	1292	bad, evil	kiro	kiro	POLLEX	121393	1384		kino	k i r o	1 7 5 7	AXBZ	KIRU	10	10.K.C 10.I.V 10.R.C 10.U.V	2.0 1.5 1.75 0.8	kiro	0	116	136	172	112	k i r o
773	Maori	Maori	maor1246	1292	bad, evil	kino	kino	Biggs-85-2005	58633	1384			k i n o	1 7 4 7	AXBZ	KINU	3	3.K.C 3.I.V 3.N.C 3.U.V	2.0 1.5 1.75 0.8	kino	0	107	136	164	112	k i n o
5152	Rurutuan	Rurutuan	aust1304	1292	bad, evil	manuenu	manuenu	Meyer-128-2005	118874	981			m a n u e n u	4 7 4 7 7 4 7	AXBYYBZ	MANYENY	7	7.M.C 7.A.V 7.N.C 7.Y.V 7.E.V 7.N.C 7.Y.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	manuenu	0	113	142	169	118	m a n u e n u
5153	Rurutuan	Rurutuan	aust1304	1292	bad, evil	ʔino	ʔino	Meyer-128-2005	118873	1384			ʔ i n o	1 7 4 7	AXBZ	HINU	7	7.H.C 7.I.V 7.N.C 7.U.V	2.0 1.5 1.75 0.8	ʔino	0	107	136	163	112	ʔ i n o
1217	Tahitian	Tahitian (Modern)	tahi1242	1292	bad, evil	'ino	'ino	Clark-173-2005	58721	1384			ʔ i n o	1 7 4 7	AXBZ	HINU	9	9.H.C 9.I.V 9.N.C 9.U.V	2.0 1.5 1.75 0.8	ʔino	0	107	136	163	112	ʔ i n o
5662	Hawaiian	Hawaiian	hawa1245	1292	bad, evil	'ino	'ino	71458	58600	1384			ʔ i n o	1 7 4 7	AXBZ	HINU	1	1.H.C 1.I.V 1.N.C 1.U.V	2.0 1.5 1.75 0.8	ʔino	0	107	136	163	112	ʔ i n o
1642	Rapanui	Rapanui (Easter Island)	rapa1244	1292	bad, evil	kino	kino	POLLEX	58812	1384			k i n o	1 7 4 7	AXBZ	KINU	5	5.K.C 5.I.V 5.N.C 5.U.V	2.0 1.5 1.75 0.8	kino	0	107	136	164	112	k i n o
1896	Mangareva	Mangareva	mang1401	1292	bad, evil	kino	kino	POLLEX	321582	1384			k i n o	1 7 4 7	AXBZ	KINU	2	2.K.C 2.I.V 2.N.C 2.U.V	2.0 1.5 1.75 0.8	kino	0	107	136	164	112	k i n o
3117	Sikaiana	Sikaiana	sika1261	1292	bad, evil	hakakinokino	hakakinokino	POLLEX	145940	1384			h a k a k i n o k i n o	3 7 1 7 1 7 4 7 1 7 4 7	AXBYBYBYBYBZ	HAKAKINUKINU	8	8.H.C 8.A.V 8.K.C 8.A.V 8.K.C 8.I.V 8.N.C 8.U.V 8.K.C 8.I.V 8.N.C 8.U.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	hakakinokino	0	114	143	170	119	h a k a k i n o k i n o
3347	North_Marquesan	Marquesan	nort2845	1292	bad, evil	hauhau	hauhau	POLLEX	135741	703			h a u h a u	3 7 7 3 7 7	AXYBYZ	HAYHAY	4	4.H.C 4.A.V 4.Y.V 4.H.C 4.A.V 4.Y.V	2.0 1.5 1.3 1.75 1.3 0.8	hauhau	0	110	139	166	115	h a u h a u
3348	North_Marquesan	Marquesan	nort2845	1292	bad, evil	ìno	ìno	POLLEX	121391	1384		kino	ʔ i n o	1 7 4 7	AXBZ	HINU	4	4.H.C 4.I.V 4.N.C 4.U.V	2.0 1.5 1.75 0.8	ʔino	0	107	136	163	112	ʔ i n o
4833	Tuamotuan	Tuamotu	tuam1242	1251	belly	koopuu	koopuu	POLLEX	88044	521			k oː p uː	1 7 1 7	AXBZ	KUPY	10	10.K.C 10.U.V 10.P.C 10.Y.V	2.0 1.5 1.75 0.8	koːpuː	0	117	144	174	120	k oː p uː
4575	Ra’ivavae	Ra'ivavae	aust1304	1251	belly	ʔōpū	ʔōpū	Tamaititahio-1213-2015	291164	521			ʔ oː p uː	1 7 1 7	AXBZ	HUPY	6	6.H.C 6.U.V 6.P.C 6.Y.V	2.0 1.5 1.75 0.8	ʔoːpuː	0	117	144	173	120	ʔ oː p uː
4831	Tuamotuan	Tuamotu	tuam1242	1251	belly	tia	tia	POLLEX	88046	13			t i a	1 7 7	AXZ	TIA	10	10.T.C 10.I.V 10.A.V	2.0 1.5 0.8	tia	0	129	156	185	132	t i a
4832	Tuamotuan	Tuamotu	tuam1242	1251	belly	manava	manava	POLLEX	88045	1385			m a n a v a	4 7 4 7 3 7	AXBYBZ	MANABA	10	10.M.C 10.A.V 10.N.C 10.A.V 10.B.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	manava	0	121	148	177	124	m a n a v a
4834	Tuamotuan	Tuamotu	tuam1242	1251	belly	kona	kona	POLLEX	88043	1314			k o n a	1 7 4 7	AXBZ	KUNA	10	10.K.C 10.U.V 10.N.C 10.A.V	2.0 1.5 1.75 0.8	kona	0	130	157	186	133	k o n a
930	Maori	Maori	maor1246	1251	belly	puku	puku	Biggs-85-2005	4726	1433			p u k u	1 7 1 7	AXBZ	PYKY	3	3.P.C 3.Y.V 3.K.C 3.Y.V	2.0 1.5 1.75 0.8	puku	1	119	146	175	122	p u k u
5339	Rurutuan	Rurutuan	aust1304	1251	belly	ʔoopuu	ʔoopuu	Meyer-128-2005	4769	521			ʔ oː p uː	1 7 1 7	AXBZ	HUPY	7	7.H.C 7.U.V 7.P.C 7.Y.V	2.0 1.5 1.75 0.8	ʔoːpuː	0	117	144	173	120	ʔ oː p uː
1381	Tahitian	Tahitian (Modern)	tahi1242	1251	belly	'oopuu	'oopuu	Clark-173-2005	4814	521			ʔ oː p uː	1 7 1 7	AXBZ	HUPY	9	9.H.C 9.U.V 9.P.C 9.Y.V	2.0 1.5 1.75 0.8	ʔoːpuː	0	117	144	173	120	ʔ oː p uː
5827	Hawaiian	Hawaiian	hawa1245	1251	belly	'ōpū	'ōpū	71458	4693	521			ʔ oː p uː	1 7 1 7	AXBZ	HUPY	1	1.H.C 1.U.V 1.P.C 1.Y.V	2.0 1.5 1.75 0.8	ʔoːpuː	0	117	144	173	120	ʔ oː p uː
1827	Rapanui	Rapanui (Easter Island)	rapa1244	1251	belly	manava	manava	POLLEX	133517	1385		manaba	m a n a v a	4 7 4 7 3 7	AXBYBZ	MANABA	5	5.M.C 5.A.V 5.N.C 5.A.V 5.B.C 5.A.V	2.0 1.5 1.75 1.3 1.75 0.8	manava	0	121	148	177	124	m a n a v a
1828	Rapanui	Rapanui (Easter Island)	rapa1244	1251	belly	kopu	kopu	POLLEX	88056	521			k o p u	1 7 1 7	AXBZ	KUPY	5	5.K.C 5.U.V 5.P.C 5.Y.V	2.0 1.5 1.75 0.8	kopu	0	117	147	174	120	k o p u
