# Wordlist

# DATA
ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	TURCHINID	TID	EDITID	SCAID	INFOMAPID	ALIGNMENT
3495	North_Marquesan	Marquesan	nort2845	1172	to shoot	puhi	puhi	POLLEX	135712	431			p u h i	1 7 3 7	AXBZ	PYHI	4	4.P.C 4.Y.V 4.H.C 4.I.V	2.0 1.5 1.75 0.8	puhi	1	1497	1497	978	1028	725	p u h i
3496	North_Marquesan	Marquesan	nort2845	1172	to shoot	toi	toi	POLLEX	24671	735			t o i	1 7 7	AXZ	TUI	4	4.T.C 4.U.V 4.I.V	2.0 1.5 0.8	toi	0	1502	1502	978	1028	724	t o i
#
5292	Rurutuan	Rurutuan	aust1304	1416	to sit	araʔi	araʔi	Meyer-128-2005	90798	432			a r a ʔ i	7 5 7 1 7	XBYBZ	ARAHI	7	7.A.V 7.R.C 7.A.V 7.H.C 7.I.V	1.5 1.75 1.3 1.75 0.8	araʔi	0	1509	1509	985	1035	728	- a r a ʔ i
4539	Ra’ivavae	Ra'ivavae	aust1304	1416	to sit	nohotu	nohotu	Tamaititahio-1213-2015	291200	404			n o h o t u	4 7 3 7 1 7	AXBYBZ	NUHUTY	6	6.N.C 6.U.V 6.H.C 6.U.V 6.T.C 6.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	nohotu	0	1503	1503	979	1029	727	n o h o t u
4784	Tuamotuan	Tuamotu	tuam1242	1416	to sit	noho	noho	POLLEX	18096	404			n o h o	4 7 3 7	AXBZ	NUHU	10	10.N.C 10.U.V 10.H.C 10.U.V	2.0 1.5 1.75 0.8	noho	0	1503	1503	979	1029	727	n o h o - -
893	Maori	Maori	maor1246	1416	to sit	noho	noho	Biggs-85-2005	17935	404			n o h o	4 7 3 7	AXBZ	NUHU	3	3.N.C 3.U.V 3.H.C 3.U.V	2.0 1.5 1.75 0.8	noho	0	1503	1503	979	1029	727	n o h o - -
1341	Tahitian	Tahitian (Modern)	tahi1242	1416	to sit	paarahi	paarahi	Clark-173-2005	18023	432			p aː r a h i	1 7 5 7 3 7	AXBYBZ	PARAHI	9	9.P.C 9.A.V 9.R.C 9.A.V 9.H.C 9.I.V	2.0 1.5 1.75 1.3 1.75 0.8	paːrahi	0	1511	1511	985	1035	728	p aː r a h i
1787	Rapanui	Rapanui (Easter Island)	rapa1244	1416	to sit	noho	noho	POLLEX	18114	404			n o h o	4 7 3 7	AXBZ	NUHU	5	5.N.C 5.U.V 5.H.C 5.U.V	2.0 1.5 1.75 0.8	noho	0	1503	1503	979	1029	727	n o h o - -
2049	Mangareva	Mangareva	mang1401	1416	to sit	no'o	no'o	POLLEX	321474	404		no'o	n o ʔ o	4 7 1 7	AXBZ	NUHU	2	2.N.C 2.U.V 2.H.C 2.U.V	2.0 1.5 1.75 0.8	noʔo	0	1503	1503	979	1029	727	n o ʔ o - -
5786	Hawaiian	Hawaiian	hawa1245	1416	to sit	noho	noho	71458	17902	404			n o h o	4 7 3 7	AXBZ	NUHU	1	1.N.C 1.U.V 1.H.C 1.U.V	2.0 1.5 1.75 0.8	noho	0	1503	1503	979	1029	727	n o h o - -
3239	Sikaiana	Sikaiana	sika1261	1416	to sit	noho	noho	POLLEX	18093	404			n o h o	4 7 3 7	AXBZ	NUHU	8	8.N.C 8.U.V 8.H.C 8.U.V	2.0 1.5 1.75 0.8	noho	0	1503	1503	979	1029	727	n o h o - -
3523	North_Marquesan	Marquesan	nort2845	1416	to sit	noho	noho	POLLEX	17888	404			n o h o	4 7 3 7	AXBZ	NUHU	4	4.N.C 4.U.V 4.H.C 4.U.V	2.0 1.5 1.75 0.8	noho	0	1503	1503	979	1029	727	n o h o - -
5291	Rurutuan	Rurutuan	aust1304	1416	to sit	noʔo	noʔo	Meyer-128-2005	90799	404			n o ʔ o	4 7 1 7	AXBZ	NUHU	7	7.N.C 7.U.V 7.H.C 7.U.V	2.0 1.5 1.75 0.8	noʔo	0	1503	1503	979	1029	727	n o ʔ o - -
#
4542	Ra’ivavae	Ra'ivavae	aust1304	1585	to sleep	moe	moe	Tamaititahio-1213-2015	291197	905			m o e	4 7 7	AXZ	MUE	6	6.M.C 6.U.V 6.E.V	2.0 1.5 0.8	moe	0	1512	1512	986	1036	729	- - - m o e
4787	Tuamotuan	Tuamotu	tuam1242	1585	to sleep	moe	moe	POLLEX	17025	150			m o e	4 7 7	AXZ	MUE	10	10.M.C 10.U.V 10.E.V	2.0 1.5 0.8	moe	0	1512	1512	986	1036	729	- - - m o e
896	Maori	Maori	maor1246	1585	to sleep	moe	moe	Biggs-85-2005	16864	150			m o e	4 7 7	AXZ	MUE	3	3.M.C 3.U.V 3.E.V	2.0 1.5 0.8	moe	0	1512	1512	986	1036	729	- - - m o e
1345	Tahitian	Tahitian (Modern)	tahi1242	1585	to sleep	ta'oto	ta'oto	Clark-173-2005	16952	325			t a ʔ o t o	1 7 1 7 1 7	AXBYBZ	TAHUTU	9	9.T.C 9.A.V 9.H.C 9.U.V 9.T.C 9.U.V	2.0 1.5 1.75 1.3 1.75 0.8	taʔoto	1	1520	1520	994	1044	730	t a ʔ o t o
1790	Rapanui	Rapanui (Easter Island)	rapa1244	1585	to sleep	moe	moe	POLLEX	17043	150			m o e	4 7 7	AXZ	MUE	5	5.M.C 5.U.V 5.E.V	2.0 1.5 0.8	moe	1	1512	1512	986	1036	729	- - - m o e
2052	Mangareva	Mangareva	mang1401	1585	to sleep	moe	moe	POLLEX	321473	150		moe	m o e	4 7 7	AXZ	MUE	2	2.M.C 2.U.V 2.E.V	2.0 1.5 0.8	moe	0	1512	1512	986	1036	729	- - - m o e
5790	Hawaiian	Hawaiian	hawa1245	1585	to sleep	moe	moe	71458	16831	150			m o e	4 7 7	AXZ	MUE	1	1.M.C 1.U.V 1.E.V	2.0 1.5 0.8	moe	0	1512	1512	986	1036	729	- - - m o e
5298	Rurutuan	Rurutuan	aust1304	1585	to sleep	moe	moe	Meyer-128-2005	16907	150			m o e	4 7 7	AXZ	MUE	7	7.M.C 7.U.V 7.E.V	2.0 1.5 0.8	moe	0	1512	1512	986	1036	729	- - - m o e
3241	Sikaiana	Sikaiana	sika1261	1585	to sleep	moe	moe	POLLEX	17022	150			m o e	4 7 7	AXZ	MUE	8	8.M.C 8.U.V 8.E.V	2.0 1.5 0.8	moe	1	1512	1512	986	1036	729	- - - m o e
3526	North_Marquesan	Marquesan	nort2845	1585	to sleep	hiamoe	hiamoe	POLLEX	16817	150			h i a m o e	3 7 7 4 7 7	AXYBYZ	HIAMUE	4	4.H.C 4.I.V 4.A.V 4.M.C 4.U.V 4.E.V	2.0 1.5 1.3 1.75 1.3 0.8	hiamoe	0	1515	1515	986	1036	729	h i a m o e
#
4560	Ra’ivavae	Ra'ivavae	aust1304	1586	to sniff, smell	hauʔa	hauʔa	Tamaititahio-1213-2015	291179	151			h a u ʔ a	3 7 7 1 7	AXYBZ	HAYHA	6	6.H.C 6.A.V 6.Y.V 6.H.C 6.A.V	2.0 1.5 1.3 1.75 0.8	hauʔa	0	1526	1526	1000	1045	732	h a u ʔ a
4810	Tuamotuan	Tuamotu	tuam1242	1586	to sniff, smell	hoŋi	hoŋi	POLLEX	10242	1412			h o ŋ i	3 7 4 7	AXBZ	HUNI	10	10.H.C 10.U.V 10.N.C 10.I.V	2.0 1.5 1.75 0.8	hoŋi	0	1521	1521	995	1045	731	h o ŋ i
915	Maori	Maori	maor1246	1586	to sniff, smell	hongi	hongi	Biggs-85-2005	10081	1412			h o ŋ i	3 7 4 7	AXBZ	HUNI	3	3.H.C 3.U.V 3.N.C 3.I.V	2.0 1.5 1.75 0.8	hoŋi	0	1521	1521	995	1045	731	h o ŋ i
1365	Tahitian	Tahitian (Modern)	tahi1242	1586	to sniff, smell	ho'i	ho'i	Clark-173-2005	88690	1412			h o ʔ i	3 7 1 7	AXBZ	HUHI	9	9.H.C 9.U.V 9.H.C 9.I.V	2.0 1.5 1.75 0.8	hoʔi	0	1526	1526	995	1045	731	h o ʔ i
1366	Tahitian	Tahitian (Modern)	tahi1242	1586	to sniff, smell	hau'a	hau'a	Clark-173-2005	88689	151			h a u ʔ a	3 7 7 1 7	AXYBZ	HAYHA	9	9.H.C 9.A.V 9.Y.V 9.H.C 9.A.V	2.0 1.5 1.3 1.75 0.8	hauʔa	0	1526	1526	1000	1045	732	h a u ʔ a
1810	Rapanui	Rapanui (Easter Island)	rapa1244	1586	to sniff, smell	hogi	hogi	POLLEX	133578	1412		hoŋi	h o g i	3 7 1 7	AXBZ	HUKI	5	5.H.C 5.U.V 5.K.C 5.I.V	2.0 1.5 1.75 0.8	hogi	0	1525	1525	995	1045	731	h o g i
2075	Mangareva	Mangareva	mang1401	1586	to sniff, smell	'ongi	'ongi	POLLEX	321453	1412		'ogi	ʔ o ŋ i	1 7 4 7	AXBZ	HUNI	2	2.H.C 2.U.V 2.N.C 2.I.V	2.0 1.5 1.75 0.8	ʔoŋi	0	1521	1521	995	1045	731	ʔ o ŋ i
5811	Hawaiian	Hawaiian	hawa1245	1586	to sniff, smell	honi	honi	71458	10048	1412			h o n i	3 7 4 7	AXBZ	HUNI	1	1.H.C 1.U.V 1.N.C 1.I.V	2.0 1.5 1.75 0.8	honi	0	1521	1521	995	1045	731	h o n i
3260	Sikaiana	Sikaiana	sika1261	1586	to sniff, smell	saona	saona	POLLEX	145934	1412			s a o n a	3 7 7 4 7	AXYBZ	SAUNA	8	8.S.C 8.A.V 8.U.V 8.N.C 8.A.V	2.0 1.5 1.3 1.75 0.8	saona	0	1528	1528	1000	1045	734	s a o n a
3261	Sikaiana	Sikaiana	sika1261	1586	to sniff, smell	sunu	sunu	POLLEX	145933	910			s u n u	3 7 4 7	AXBZ	SYNY	8	8.S.C 8.Y.V 8.N.C 8.Y.V	2.0 1.5 1.75 0.8	sunu	0	1528	1528	1005	1045	733	s u n u
3549	North_Marquesan	Marquesan	nort2845	1586	to sniff, smell	hone	hone	POLLEX	88683	1412		hoki	h o n e	3 7 4 7	AXBZ	HUNE	4	4.H.C 4.U.V 4.N.C 4.E.V	2.0 1.5 1.75 0.8	hone	0	1521	1521	995	1045	731	h o n e
5319	Rurutuan	Rurutuan	aust1304	1586	to sniff, smell	ʔauʔa	ʔauʔa	Meyer-128-2005	10124	151			ʔ a u ʔ a	1 7 7 1 7	AXYBZ	HAYHA	7	7.H.C 7.A.V 7.Y.V 7.H.C 7.A.V	2.0 1.5 1.3 1.75 0.8	ʔauʔa	0	1526	1526	1000	1045	732	ʔ a u ʔ a
#
4553	Ra’ivavae	Ra'ivavae	aust1304	1440	to spit	tūtuha	tūtuha	Tamaititahio-1213-2015	291186	478			t uː t u h a	1 7 1 7 3 7	AXBYBZ	TYTYHA	6	6.T.C 6.Y.V 6.T.C 6.Y.V 6.H.C 6.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tuːtuha	0	1534	1534	1006	1046	735	t uː t u h a
4801	Tuamotuan	Tuamotu	tuam1242	1440	to spit	tufa	tufa	POLLEX	88909	478		tuha	t u f a	1 7 3 7	AXBZ	TYBA	10	10.T.C 10.Y.V 10.B.C 10.A.V	2.0 1.5 1.75 0.8	tufa	0	1532	1532	1006	1046	735	t u - - f a
4802	Tuamotuan	Tuamotu	tuam1242	1440	to spit	anu	anu	POLLEX	88907	357			a n u	7 4 7	XBZ	ANY	10	10.A.V 10.N.C 10.Y.V	1.5 1.75 0.8	anu	1	1533	1533	1010	1050	736	a n u
908	Maori	Maori	maor1246	1440	to spit	tuha	tuha	Biggs-85-2005	12580	478			t u h a	1 7 3 7	AXBZ	TYHA	3	3.T.C 3.Y.V 3.H.C 3.A.V	2.0 1.5 1.75 0.8	tuha	0	1531	1531	1006	1046	735	t u - - h a
1358	Tahitian	Tahitian (Modern)	tahi1242	1440	to spit	tutuha	tutuha	Clark-173-2005	12668	478			t u t u h a	1 7 1 7 3 7	AXBYBZ	TYTYHA	9	9.T.C 9.Y.V 9.T.C 9.Y.V 9.H.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tutuha	0	1534	1534	1006	1046	735	t u t u h a
1802	Rapanui	Rapanui (Easter Island)	rapa1244	1440	to spit	aanu	aanu	POLLEX	133580	357		àànu	aː n u	7 4 7	XBZ	ANY	5	5.A.V 5.N.C 5.Y.V	1.5 1.75 0.8	aːnu	0	1533	1533	1010	1050	736	aː n u
2067	Mangareva	Mangareva	mang1401	1440	to spit	kae	kae	POLLEX	321460	555			k a e	1 7 7	AXZ	KAE	2	2.K.C 2.A.V 2.E.V	2.0 1.5 0.8	kae	0	1530	1530	1007	1046	737	k a e
2068	Mangareva	Mangareva	mang1401	1440	to spit	anuanu	anuanu	POLLEX	12734	357			a n u a n u	7 4 7 7 4 7	XBYYBZ	ANYANY	2	2.A.V 2.N.C 2.Y.V 2.A.V 2.N.C 2.Y.V	1.5 1.75 1.3 1.3 1.75 0.8	anuanu	0	1533	1533	1010	1050	740	a n u a n u
5802	Hawaiian	Hawaiian	hawa1245	1440	to spit	kuha	kuha	71458	251530	478			k u h a	1 7 3 7	AXBZ	KYHA	1	1.K.C 1.Y.V 1.H.C 1.A.V	2.0 1.5 1.75 0.8	kuha	0	1529	1529	1006	1046	735	k u - - h a
5803	Hawaiian	Hawaiian	hawa1245	1440	to spit	pupuhi	pupuhi	71458	12547	382			p u p u h i	1 7 1 7 3 7	AXBYBZ	PYPYHI	1	1.P.C 1.Y.V 1.P.C 1.Y.V 1.H.C 1.I.V	2.0 1.5 1.75 1.3 1.75 0.8	pupuhi	0	1539	1539	1006	1056	739	p u p u h i
3253	Sikaiana	Sikaiana	sika1261	1440	to spit	sāvale	sāvale	POLLEX	145939	461			s aː v a l e	3 7 3 7 5 7	AXBYBZ	SABALE	8	8.S.C 8.A.V 8.B.C 8.A.V 8.L.C 8.E.V	2.0 1.5 1.75 1.3 1.75 0.8	saːvale	0	1536	1536	1007	1053	738	s aː v a l e
3540	North_Marquesan	Marquesan	nort2845	1440	to spit	tufa	tufa	POLLEX	12533	478			t u f a	1 7 3 7	AXBZ	TYBA	4	4.T.C 4.Y.V 4.B.C 4.A.V	2.0 1.5 1.75 0.8	tufa	0	1532	1532	1006	1046	735	t u - - f a
5312	Rurutuan	Rurutuan	aust1304	1440	to spit	tutuʔa	tutuʔa	Meyer-128-2005	12623	478			t u t u ʔ a	1 7 1 7 1 7	AXBYBZ	TYTYHA	7	7.T.C 7.Y.V 7.T.C 7.Y.V 7.H.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tutuʔa	0	1534	1534	1006	1046	735	t u t u ʔ a
#
4511	Ra’ivavae	Ra'ivavae	aust1304	1437	to split	pāhaGa	pāhaGa	Tamaititahio-1213-2015	291227	900			p aː h a ɢ a	1 7 3 7 1 7	AXBYBZ	PAHAKA	6	6.P.C 6.A.V 6.H.C 6.A.V 6.K.C 6.A.V	2.0 1.5 1.75 1.3 1.75 0.8	paːhaɢa	0	1545	1545	1014	1057	749	p aː h a ɢ a
4740	Tuamotuan	Tuamotu	tuam1242	1437	to split	tapahi	tapahi	POLLEX	92371	813			t a p a h i	1 7 1 7 3 7	AXBYBZ	TAPAHI	10	10.T.C 10.A.V 10.P.C 10.A.V 10.H.C 10.I.V	2.0 1.5 1.75 1.3 1.75 0.8	tapahi	0	1549	1549	1011	1057	746	t a p a h i
4741	Tuamotuan	Tuamotu	tuam1242	1437	to split	maataataa	maataataa	POLLEX	92370	923			m aː t aː t aː	4 7 1 7 1 7	AXBYBZ	MATATA	10	10.M.C 10.A.V 10.T.C 10.A.V 10.T.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	maːtaːtaː	0	1553	1553	1024	1070	742	m aː t aː t aː
864	Maori	Maori	maor1246	1437	to split	waawaahi	waawaahi	Biggs-85-2005	28288	813			w aː w aː h i	6 7 6 7 3 7	AXBYBZ	WAWAHI	3	3.W.C 3.A.V 3.W.C 3.A.V 3.H.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	waːwaːhi	0	1542	1542	1011	1057	741	w - - aː w aː h i
5254	Rurutuan	Rurutuan	aust1304	1437	to split	piʔi ai	piʔi ai	Meyer-128-2005	92356	997		taatuʔaʔa	p i ʔ i a i	1 7 1 7 7 7	AXBYYZ	PIHIAI	7	7.P.C 7.I.V 7.H.C 7.I.V 7.A.V 7.I.V	2.0 1.5 1.75 1.3 1.3 0.8	piʔiai	0	1545	1545	1017	1057	748	p i ʔ i a i
5255	Rurutuan	Rurutuan	aust1304	1437	to split	naʔaʔa	naʔaʔa	Meyer-128-2005	92355	965			n a ʔ a ʔ a	4 7 1 7 1 7	AXBYBZ	NAHAHA	7	7.N.C 7.A.V 7.H.C 7.A.V 7.H.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	naʔaʔa	0	1551	1551	1012	1057	744	n a ʔ a ʔ a
5256	Rurutuan	Rurutuan	aust1304	1437	to split	vaavaaʔi	vaavaaʔi	Meyer-128-2005	92353	813		vaaʔi	v aː v aː ʔ i	3 7 3 7 1 7	AXBYBZ	BABAHI	7	7.B.C 7.A.V 7.B.C 7.A.V 7.H.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	vaːvaːʔi	0	1542	1542	1011	1057	741	v - - aː v aː ʔ i
1308	Tahitian	Tahitian (Modern)	tahi1242	1437	to split	vaahi	vaahi	Clark-173-2005	28376	813			v aː h i	3 7 3 7	AXBZ	BAHI	9	9.B.C 9.A.V 9.H.C 9.I.V	2.0 1.5 1.75 0.8	vaːhi	0	1540	1540	1011	1057	741	- - - - v aː h i
1749	Rapanui	Rapanui (Easter Island)	rapa1244	1437	to split	ihi	ihi	POLLEX	133582	1236			i h i	7 3 7	XBZ	IHI	5	5.I.V 5.H.C 5.I.V	1.5 1.75 0.8	ihi	0	1541	1541	1011	1057	750	i h i
1750	Rapanui	Rapanui (Easter Island)	rapa1244	1437	to split	gaha	gaha	POLLEX	133581	965		ŋahaa	g a h a	1 7 3 7	AXBZ	KAHA	5	5.K.C 5.A.V 5.H.C 5.A.V	2.0 1.5 1.75 0.8	gaha	0	1550	1550	1014	1057	745	g a h a
2008	Mangareva	Mangareva	mang1401	1437	to split	a'ae	a'ae	POLLEX	321504	543			a ʔ a e	7 1 7 7	XBYZ	AHAE	2	2.A.V 2.H.C 2.A.V 2.E.V	1.5 1.75 1.3 0.8	aʔae	0	1541	1541	1012	1057	751	a ʔ a e
3207	Sikaiana	Sikaiana	sika1261	1437	to split	vae	vae	POLLEX	145967	813			v a e	3 7 7	AXZ	BAE	8	8.B.C 8.A.V 8.E.V	2.0 1.5 0.8	vae	1	1547	1547	1012	1057	747	v a e
3208	Sikaiana	Sikaiana	sika1261	1437	to split	hā	hā	POLLEX	145966	965			h aː	3 7	AX	HA	8	8.H.C 8.A.V	2.0 1.5	haː	1	1552	1552	1023	1057	743	h aː
3475	North_Marquesan	Marquesan	nort2845	1437	to split	koava	koava	POLLEX	28241	732			k o a v a	1 7 7 3 7	AXYBZ	KUABA	4	4.K.C 4.U.V 4.A.V 4.B.C 4.A.V	2.0 1.5 1.3 1.75 0.8	koava	0	1543	1543	1014	1060	741	- k o a v a - -
5755	Hawaiian	Hawaiian	hawa1245	1437	to split	wāhi	wāhi	71458	28255	813			w aː h i	6 7 3 7	AXBZ	WAHI	1	1.W.C 1.A.V 1.H.C 1.I.V	2.0 1.5 1.75 0.8	waːhi	0	1540	1540	1011	1057	741	- - - - w aː h i
#
4503	Ra’ivavae	Ra'ivavae	aust1304	1414	to squeeze	GoGomi	GoGomi	Tamaititahio-1213-2015	291235	152			ɢ o ɢ o m i	1 7 1 7 4 7	AXBYBZ	KUKUMI	6	6.K.C 6.U.V 6.K.C 6.U.V 6.M.C 6.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ɢoɢomi	0	1555	1555	1026	1071	758	ɢ o ɢ o m i
4731	Tuamotuan	Tuamotu	tuam1242	1414	to squeeze	ŋiŋiti	ŋiŋiti	POLLEX	90662	233			ŋ i ŋ i t i	4 7 4 7 1 7	AXBYBZ	NINITI	10	10.N.C 10.I.V 10.N.C 10.I.V 10.T.C 10.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ŋiŋiti	0	1563	1563	1034	1080	756	ŋ i ŋ i t i
856	Maori	Maori	maor1246	1414	to squeeze	kotee	kotee	Biggs-85-2005	31144	1362			k o t eː	1 7 1 7	AXBZ	KUTE	3	3.K.C 3.U.V 3.T.C 3.E.V	2.0 1.5 1.75 0.8	koteː	0	1556	1556	1027	1071	761	k o t eː
5244	Rurutuan	Rurutuan	aust1304	1414	to squeeze	ʔuʔumu	ʔuʔumu	Meyer-128-2005	92607	966			ʔ u ʔ u m u	1 7 1 7 4 7	AXBYBZ	HYHYMY	7	7.H.C 7.Y.V 7.H.C 7.Y.V 7.M.C 7.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	ʔuʔumu	0	1560	1560	1026	1071	752	ʔ u ʔ u m u
5245	Rurutuan	Rurutuan	aust1304	1414	to squeeze	neʔineʔi	neʔineʔi	Meyer-128-2005	92606	209			n e ʔ i n e ʔ i	4 7 1 7 4 7 1 7	AXBYBYBZ	NEHINEHI	7	7.N.C 7.E.V 7.H.C 7.I.V 7.N.C 7.E.V 7.H.C 7.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	neʔineʔi	0	1565	1565	1034	1080	754	n e ʔ i n e ʔ i
1300	Tahitian	Tahitian (Modern)	tahi1242	1414	to squeeze	'u'umu	'u'umu	Clark-173-2005	31232	966			ʔ u ʔ u m u	1 7 1 7 4 7	AXBYBZ	HYHYMY	9	9.H.C 9.Y.V 9.H.C 9.Y.V 9.M.C 9.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	ʔuʔumu	0	1560	1560	1026	1071	752	ʔ u ʔ u m u
1740	Rapanui	Rapanui (Easter Island)	rapa1244	1414	to squeeze	gatu	gatu	POLLEX	133583	441			g a t u	1 7 1 7	AXBZ	KATY	5	5.K.C 5.A.V 5.T.C 5.Y.V	2.0 1.5 1.75 0.8	gatu	0	1556	1556	1029	1071	759	g a t u
2000	Mangareva	Mangareva	mang1401	1414	to squeeze	kukumu	kukumu	POLLEX	321511	966			k u k u m u	1 7 1 7 4 7	AXBYBZ	KYKYMY	2	2.K.C 2.Y.V 2.K.C 2.Y.V 2.M.C 2.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	kukumu	0	1555	1555	1026	1071	752	k u k u m u
5745	Hawaiian	Hawaiian	hawa1245	1414	to squeeze	'uwī	'uwī	71458	31111	1052			ʔ u w iː	1 7 6 7	AXBZ	HYWI	1	1.H.C 1.Y.V 1.W.C 1.I.V	2.0 1.5 1.75 0.8	ʔuwiː	0	1554	1554	1025	1071	762	ʔ u w iː
3198	Sikaiana	Sikaiana	sika1261	1414	to squeeze	k/kumi/	kumi	POLLEX	31302	358			k u m i	1 7 4 7	AXBZ	KYMI	8	8.K.C 8.Y.V 8.M.C 8.I.V	2.0 1.5 1.75 0.8	kumi	0	1561	1561	1026	1071	757	k u m i
3463	North_Marquesan	Marquesan	nort2845	1414	to squeeze	'omi	'omi	POLLEX	92590	152			ʔ o m i	1 7 4 7	AXBZ	HUMI	4	4.H.C 4.U.V 4.M.C 4.I.V	2.0 1.5 1.75 0.8	ʔomi	0	1557	1557	1026	1071	760	ʔ o m i
3464	North_Marquesan	Marquesan	nort2845	1414	to squeeze	koko	koko	POLLEX	92589	1413			k o k o	1 7 1 7	AXBZ	KUKU	4	4.K.C 4.U.V 4.K.C 4.U.V	2.0 1.5 1.75 0.8	koko	0	1555	1555	1027	1071	755	k o k o
3465	North_Marquesan	Marquesan	nort2845	1414	to squeeze	hota	hota	POLLEX	92588	1337			h o t a	3 7 1 7	AXBZ	HUTA	4	4.H.C 4.U.V 4.T.C 4.A.V	2.0 1.5 1.75 0.8	hota	0	1566	1566	1027	1071	753	h o t a
#
4518	Ra’ivavae	Ra'ivavae	aust1304	1434	to stab, pierce	pipiha	pipiha	Tamaititahio-1213-2015	291220	901			p i p i h a	1 7 1 7 3 7	AXBYBZ	PIPIHA	6	6.P.C 6.I.V 6.P.C 6.I.V 6.H.C 6.A.V	2.0 1.5 1.75 1.3 1.75 0.8	pipiha	0	1572	1572	1040	1086	767	p i p i h a
4757	Tuamotuan	Tuamotu	tuam1242	1434	to stab, pierce	huki	huki	POLLEX	91626	98			h u k i	3 7 1 7	AXBZ	HYKI	10	10.H.C 10.Y.V 10.K.C 10.I.V	2.0 1.5 1.75 0.8	huki	0	1569	1569	1037	1081	763	h u k i
4758	Tuamotuan	Tuamotu	tuam1242	1434	to stab, pierce	hoka	hoka	POLLEX	91625	1185			h o k a	3 7 1 7	AXBZ	HUKA	10	10.H.C 10.U.V 10.K.C 10.A.V	2.0 1.5 1.75 0.8	hoka	0	1569	1569	1037	1081	764	h o k a -
873	Maori	Maori	maor1246	1434	to stab, pierce	oka	oka	Biggs-85-2005	25075	1185			o k a	7 1 7	XBZ	UKA	3	3.U.V 3.K.C 3.A.V	1.5 1.75 0.8	oka	0	1569	1569	1037	1081	764	- o k a -
1318	Tahitian	Tahitian (Modern)	tahi1242	1434	to stab, pierce	paatia	paatia	Clark-173-2005	25163	1414			p aː t i a	1 7 1 7 7	AXBYZ	PATIA	9	9.P.C 9.A.V 9.T.C 9.I.V 9.A.V	2.0 1.5 1.75 1.3 0.8	paːtia	0	1573	1573	1040	1087	766	p aː t i a
1763	Rapanui	Rapanui (Easter Island)	rapa1244	1434	to stab, pierce	oka	oka	POLLEX	133584	1185			o k a	7 1 7	XBZ	UKA	5	5.U.V 5.K.C 5.A.V	1.5 1.75 0.8	oka	1	1569	1569	1037	1081	764	- o k a -
1764	Rapanui	Rapanui (Easter Island)	rapa1244	1434	to stab, pierce	huki	huki	POLLEX	25254	98			h u k i	3 7 1 7	AXBZ	HYKI	5	5.H.C 5.Y.V 5.K.C 5.I.V	2.0 1.5 1.75 0.8	huki	0	1569	1569	1037	1081	763	h u k i
2021	Mangareva	Mangareva	mang1401	1434	to stab, pierce	ko	ko	POLLEX	321495	546			k o	1 7	AX	KU	2	2.K.C 2.U.V	2.0 1.5	ko	0	1568	1568	1035	1081	765	k o -
2022	Mangareva	Mangareva	mang1401	1434	to stab, pierce	'uki	'uki	POLLEX	25229	98			ʔ u k i	1 7 1 7	AXBZ	HYKI	2	2.H.C 2.Y.V 2.K.C 2.I.V	2.0 1.5 1.75 0.8	ʔuki	0	1569	1569	1037	1081	763	ʔ u k i
5266	Rurutuan	Rurutuan	aust1304	1434	to stab, pierce	paatia	paatia	Meyer-128-2005	25118	1414			p aː t i a	1 7 1 7 7	AXBYZ	PATIA	7	7.P.C 7.A.V 7.T.C 7.I.V 7.A.V	2.0 1.5 1.75 1.3 0.8	paːtia	0	1573	1573	1040	1087	766	p aː t i a
3217	Sikaiana	Sikaiana	sika1261	1434	to stab, pierce	suki	suki	POLLEX	91624	98			s u k i	3 7 1 7	AXBZ	SYKI	8	8.S.C 8.Y.V 8.K.C 8.I.V	2.0 1.5 1.75 0.8	suki	0	1574	1574	1037	1081	763	s u k i
3218	Sikaiana	Sikaiana	sika1261	1434	to stab, pierce	sookai	sookai	POLLEX	91623	1185		sooka/i	s oː k a i	3 7 1 7 7	AXBYZ	SUKAI	8	8.S.C 8.U.V 8.K.C 8.A.V 8.I.V	2.0 1.5 1.75 1.3 0.8	soːkai	0	1574	1574	1037	1081	764	s oː k a i
