# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	PARTIAL	PARTIAL_IDS	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS	ALIGNMENT	STRUCTURE	PATTERNS
803	Mazhelong	this	lɛ₄₂	l ɛ ⁴²	154	e	254	554 1121 1175	1214	sout2730	5 7 8	AXT	LE3	7	7.L.C 7.E.V 7.3.T	1.6 3.0 1.0	0	506	l ɛ ⁴²	c v t	141-4/l 0/n 0/n
#
804	Gongxing	thou	na₄₂	n a ⁴²	155	a	255	107 997 1175	1215	nort2724	4 7 8	AXT	NA3	4	4.N.C 4.A.V 4.3.T	1.6 3.0 1.0	0	510	n a - ⁴²	c v t	6-3/n 0/n 97-1/- 0/n
805	Jinman	thou	no₄₂	n o ⁴²	155	a	255	107 887 1175	1215	nort2724	4 7 8	AXT	NU3	5	5.N.C 5.U.V 5.3.T	1.6 3.0 1.0	0	510	n o - ⁴²	c v t	6-3/n 0/n 97-1/- 0/n
806	Mazhelong	thou	nen₄₂	n e n ⁴²	155	a	255	107 1089 107 1175	1215	sout2730	4 7 4 8	AXLT	NEN3	7	7.N.C 7.E.V 7.N.c 7.3.T	1.6 3.0 1.1 1.0	0	510	n e n ⁴²	c v c t	6-3/n 0/n 97-1/- 0/n
807	Dashi	thou	nõ₃₁	n õ ³¹	155	a	255	107 883 1162	1215	cent2004	4 7 8	AXT	NU3	1	1.N.C 1.U.V 1.3.T	1.6 3.0 1.0	0	510	n õ - ³¹	c v t	6-3/n 0/n 97-1/- 0/n
808	Zhoucheng	thou	no₃₁	n o ³¹	155	a	255	107 887 1162	1215	sout2730	4 7 8	AXT	NU3	9	9.N.C 9.U.V 9.3.T	1.6 3.0 1.0	0	510	n o - ³¹	c v t	6-3/n 0/n 97-1/- 0/n
809	Jinxing	thou	now₃₁	n o w ³¹	155	a	255	107 887 462 1162	1215	cent2004	4 7 6 8	AXLT	NUW3	6	6.N.C 6.U.V 6.W.c 6.3.T	1.6 3.0 1.1 1.0	0	510	n o w ³¹	c v c t	6-3/n 0/n 97-1/- 0/n
810	Tuolo	thou	nɔ₂₁	n ɔ ²¹	155	a	255	107 916 1152	1215	nort2724	4 7 8	AXT	NU3	8	8.N.C 8.U.V 8.3.T	1.6 3.0 1.0	0	510	n ɔ - ²¹	c v t	6-3/n 0/n 97-1/- 0/n
811	Enqi	thou	no₄₃	n o ⁴³	155	a	255	107 887 1176	1215	nort2724	4 7 8	AXT	NU3	3	3.N.C 3.U.V 3.3.T	1.6 3.0 1.0	0	510	n o - ⁴³	c v t	6-3/n 0/n 97-1/- 0/n
812	Ega	thou	no₄₂	n o ⁴²	155	a	255	107 887 1175	1215	nort2724	4 7 8	AXT	NU3	2	2.N.C 2.U.V 2.3.T	1.6 3.0 1.0	0	510	n o - ⁴²	c v t	6-3/n 0/n 97-1/- 0/n
#
813	Gongxing	tongue	djɛ₂₁	d j ɛ ²¹	156	a	256	145 570 1121 1152	1205	nort2724	1 6 7 8	ACXT	TJE3	4	4.T.C 4.J.C 4.E.V 4.3.T	1.6 1.2 3.0 1.0	0	511	d j ɛ ²¹	c c v t	86-1/ʈʂ 56-2/- 0/n 0/n
814	Jinman	tongue	ʈɚ₄₂	ʈ ə˞ ⁴²	156	a	256	717 1026 1175	1205	nort2724	1 7 8	AXT	TE3	5	5.T.C 5.E.V 5.3.T	1.6 3.0 1.0	0	511	ʈ - ə˞ ⁴²	c v t	86-1/ʈʂ 56-2/- 0/n 0/n
815	Mazhelong	tongue	ʦʰɛ₄₂	tsʰ ɛ ⁴²	156	a	256	13 1121 1175	1205	sout2730	2 7 8	AXT	CE3	7	7.C.C 7.E.V 7.3.T	1.6 3.0 1.0	0	511	tsʰ - ɛ ⁴²	c v t	86-1/ʈʂ 56-2/- 0/n 0/n
816	Dashi	tongue	t͡ʂe₄₂	ʈʂ e ⁴²	156	a	256	699 1089 1175	1205	cent2004	2 7 8	AXT	CE3	1	1.C.C 1.E.V 1.3.T	1.6 3.0 1.0	0	511	ʈʂ - e ⁴²	c v t	86-1/ʈʂ 56-2/- 0/n 0/n
817	Zhoucheng	tongue	ʦe₄₂	ts e ⁴²	156	a	256	15 1089 1175	1205	sout2730	2 7 8	AXT	CE3	9	9.C.C 9.E.V 9.3.T	1.6 3.0 1.0	0	511	ts - e ⁴²	c v t	86-1/ʈʂ 56-2/- 0/n 0/n
818	Jinxing	tongue	ʦe₄₂	ts e ⁴²	156	a	256	15 1089 1175	1205	cent2004	2 7 8	AXT	CE3	6	6.C.C 6.E.V 6.3.T	1.6 3.0 1.0	0	511	ts - e ⁴²	c v t	86-1/ʈʂ 56-2/- 0/n 0/n
819	Tuolo	tongue	de₄₂	d e ⁴²	156	a	256	145 1089 1175	1205	nort2724	1 7 8	AXT	TE3	8	8.T.C 8.E.V 8.3.T	1.6 3.0 1.0	0	511	d - e ⁴²	c v t	86-1/ʈʂ 56-2/- 0/n 0/n
820	Enqi	tongue	tjɛ₂₁	t j ɛ ²¹	156	a	256	120 570 1121 1152	1205	nort2724	1 6 7 8	ACXT	TJE3	3	3.T.C 3.J.C 3.E.V 3.3.T	1.6 1.2 3.0 1.0	0	511	t j ɛ ²¹	c c v t	86-1/ʈʂ 56-2/- 0/n 0/n
821	Ega	tongue	ti₂₁pʰɛ₄₂	t i ²¹ + pʰ ɛ ⁴²	157	ab	256 257	120 1076 1152 264 1121 1175	1205	nort2724	1 7 8 9 1 7 8	AXT_AXT	TI3_PE3	2	2.T.C 2.I.V 2.3.T 2._._ 2.P.C 2.E.V 2.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	511 513	t - i ²¹ ◦ pʰ ɛ ⁴²	c v t + c v t	86-1/ʈʂ 56-2/- 0/n 0/n + 0/n 0/n 0/n
#
822	Gongxing	tooth	xu₅₅ja₂₁	x u ⁵⁵ + j a ²¹	158	ed	258 259	778 868 1189 570 997 1152	1380	nort2724	3 7 8 9 6 7 8	AXT_AXT	GY5_JA3	4	4.G.C 4.Y.V 4.5.T 4._._ 4.J.C 4.A.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	521 515	x u ⁵⁵ ◦ j a ²¹	c v t + c v t	0/n 0/n 0/n + 111-1/p 0/n 0/n
823	Jinman	tooth	ʨu₂₂pa₄₄	tɕ u ²² + p a ⁴⁴	161	ab	260 261	200 868 1150 291 997 1178	1380	nort2724	2 7 8 9 1 7 8	AXT_AXT	CY1_PA5	5	5.C.C 5.Y.V 5.1.T 5._._ 5.P.C 5.A.V 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	514 515	tɕ u ²² ◦ p a ⁴⁴	c v t + c v t	143-1/ʈʂʰ 0/n 0/n + 111-1/p 0/n 0/n
824	Mazhelong	tooth	ʦi₃₃pɑ₄₄	ts i ³³ + p ɑ ⁴⁴	161	ab	260 261	15 1076 1161 291 952 1178	1380	sout2730	2 7 8 9 1 7 8	AXT_AXT	CI4_PA5	7	7.C.C 7.I.V 7.4.T 7._._ 7.P.C 7.A.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	514 515	ts i ³³ ◦ p ɑ ⁴⁴	c v t + c v t	143-1/ʈʂʰ 0/n 0/n + 111-1/p 0/n 0/n
825	Dashi	tooth	t͡ʂʰi₄₄pa₄₄	ʈʂʰ i ⁴⁴ + p a ⁴⁴	161	ab	260 261	697 1076 1178 291 997 1178	1380	cent2004	2 7 8 9 1 7 8	AXT_AXT	CI5_PA5	1	1.C.C 1.I.V 1.5.T 1._._ 1.P.C 1.A.V 1.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	514 515	ʈʂʰ i ⁴⁴ ◦ p a ⁴⁴	c v t + c v t	143-1/ʈʂʰ 0/n 0/n + 111-1/p 0/n 0/n
826	Zhoucheng	tooth	ʦi₃₃pa₄₄	ts i ³³ + p a ⁴⁴	161	ab	260 261	15 1076 1161 291 997 1178	1380	sout2730	2 7 8 9 1 7 8	AXT_AXT	CI4_PA5	9	9.C.C 9.I.V 9.4.T 9._._ 9.P.C 9.A.V 9.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	514 515	ts i ³³ ◦ p a ⁴⁴	c v t + c v t	143-1/ʈʂʰ 0/n 0/n + 111-1/p 0/n 0/n
827	Jinxing	tooth	ʦɤ₄₄pɑ₄₄	ts ɤ ⁴⁴ + p ɑ ⁴⁴	161	ab	260 261	15 947 1178 291 952 1178	1380	cent2004	2 7 8 9 1 7 8	AXT_AXT	CE5_PA5	6	6.C.C 6.E.V 6.5.T 6._._ 6.P.C 6.A.V 6.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	514 515	ts ɤ ⁴⁴ ◦ p ɑ ⁴⁴	c v t + c v t	143-1/ʈʂʰ 0/n 0/n + 111-1/p 0/n 0/n
828	Tuolo	tooth	jaŋ₃₅	j a ŋ ³⁵	159	d	259	570 997 801 1165	1380	nort2724	6 7 4 8	AXLT	JAN2	8	8.J.C 8.A.V 8.N.c 8.2.T	1.6 3.0 1.1 1.0	0	529	j a ŋ ³⁵	c v c t	0/n 0/n 0/n 0/n
829	Enqi	tooth	qʰwa₂₂ɲa₂₁	qʰ w a ²² + ɲ a ²¹	163	cd	262 259	759 462 997 1150 595 997 1152	1380	nort2724	1 6 7 8 9 4 7 8	ACXT_AXT	KWA1_NA3	3	3.K.C 3.W.C 3.A.V 3.1.T 3._._ 3.N.C 3.A.V 3.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	518 515	qʰ w a ²² ◦ ɲ a ²¹	c c v t + c v t	116-3/Ø 29-17/w 0/n 0/n + 111-1/p 0/n 0/n
830	Ega	tooth	ʨu₂₂pa₄₄qwa₄₄	tɕ u ²² + p a ⁴⁴ + q w a ⁴⁴	162	abc	260 261 262	200 868 1150 291 997 1178 757 462 997 1178	1380	nort2724	2 7 8 9 1 7 8 9 1 6 7 8	AXT_AXT_ACXT	CY1_PA5_KWA5	2	2.C.C 2.Y.V 2.1.T 2._._ 2.P.C 2.A.V 2.5.T 2._._ 2.K.C 2.W.C 2.A.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	514 515 518	tɕ u ²² ◦ p a ⁴⁴ ◦ q w a ⁴⁴	c v t + c v t + c c v t	143-1/ʈʂʰ 0/n 0/n + 111-1/p 0/n 0/n + 116-3/Ø 29-17/w 0/n 0/n
831	Gongxing	tooth	t͡ʂi₂₁pa₂₄	ʈʂ i ²¹ + p a ²⁴	161	ab	260 261	699 1076 1152 291 997 1156	1380	nort2724	2 7 8 9 1 7 8	AXT_AXT	CI3_PA2	4	4.C.C 4.I.V 4.3.T 4._._ 4.P.C 4.A.V 4.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	514 515	ʈʂ i ²¹ ◦ p a ²⁴	c v t + c v t	143-1/ʈʂʰ 0/n 0/n + 111-1/p 0/n 0/n
832	Tuolo	tooth	ʨu₄₂po₄₂	tɕ u ⁴² + p o ⁴²	161	ab	260 261	200 868 1175 291 887 1175	1380	nort2724	2 7 8 9 1 7 8	AXT_AXT	CY3_PU3	8	8.C.C 8.Y.V 8.3.T 8._._ 8.P.C 8.U.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	514 515	tɕ u ⁴² ◦ p o ⁴²	c v t + c v t	143-1/ʈʂʰ 0/n 0/n + 111-1/p 0/n 0/n
833	Enqi	tooth	ʨu₂₂pa₅₅	tɕ u ²² + p a ⁵⁵	161	ab	260 261	200 868 1150 291 997 1189	1380	nort2724	2 7 8 9 1 7 8	AXT_AXT	CY1_PA5	3	3.C.C 3.Y.V 3.1.T 3._._ 3.P.C 3.A.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	514 515	tɕ u ²² ◦ p a ⁵⁵	c v t + c v t	143-1/ʈʂʰ 0/n 0/n + 111-1/p 0/n 0/n
#
834	Gongxing	tree	d͡ʐi₄₂	ɖʐ i ⁴²	164	a	263	698 1076 1175	906	nort2724	2 7 8	AXT	CI3	4	4.C.C 4.I.V 4.3.T	1.6 3.0 1.0	0	530	ɖʐ - i ⁴²	c v t	65-4/ʈʂ 95-3/- 0/n 0/n
835	Jinman	tree	ɖɯ₄₂	ɖ ɯ ⁴²	164	a	263	721 944 1175	906	nort2724	1 7 8	AXT	TI3	5	5.T.C 5.I.V 5.3.T	1.6 3.0 1.0	0	530	ɖ - ɯ ⁴²	c v t	65-4/ʈʂ 95-3/- 0/n 0/n
836	Mazhelong	tree	ʣǝɯ₂₁	dz əu ²¹	164	a	263	20 1036 1152	906	sout2730	2 7 8	AXT	CE3	7	7.C.C 7.E.V 7.3.T	1.6 3.0 1.0	0	530	dz - əu ²¹	c v t	65-4/ʈʂ 95-3/- 0/n 0/n
837	Dashi	tree	t͡ʂɯ₂₁	ʈʂ ɯ ²¹	164	a	263	699 944 1152	906	cent2004	2 7 8	AXT	CI3	1	1.C.C 1.I.V 1.3.T	1.6 3.0 1.0	1	530	ʈʂ - ɯ ²¹	c v t	65-4/ʈʂ 95-3/- 0/n 0/n
838	Zhoucheng	tree	ʦɯ₃₁	ts ɯ ³¹	164	a	263	15 944 1162	906	sout2730	2 7 8	AXT	CI3	9	9.C.C 9.I.V 9.3.T	1.6 3.0 1.0	1	530	ts - ɯ ³¹	c v t	65-4/ʈʂ 95-3/- 0/n 0/n
839	Jinxing	tree	ʦɯ₃₁	ts ɯ ³¹	164	a	263	15 944 1162	906	cent2004	2 7 8	AXT	CI3	6	6.C.C 6.I.V 6.3.T	1.6 3.0 1.0	1	530	ts - ɯ ³¹	c v t	65-4/ʈʂ 95-3/- 0/n 0/n
840	Tuolo	tree	djɯ₂₁	d j ɯ ²¹	164	a	263	145 570 944 1152	906	nort2724	1 6 7 8	ACXT	TJI3	8	8.T.C 8.J.C 8.I.V 8.3.T	1.6 1.2 3.0 1.0	0	530	d j ɯ ²¹	c c v t	65-4/ʈʂ 95-3/- 0/n 0/n
841	Enqi	tree	djɯ₄₃	d j ɯ ⁴³	164	a	263	145 570 944 1176	906	nort2724	1 6 7 8	ACXT	TJI3	3	3.T.C 3.J.C 3.I.V 3.3.T	1.6 1.2 3.0 1.0	1	530	d j ɯ ⁴³	c c v t	65-4/ʈʂ 95-3/- 0/n 0/n
842	Ega	tree	ʥi₄₂	dʑ i ⁴²	164	a	263	197 1076 1175	906	nort2724	2 7 8	AXT	CI3	2	2.C.C 2.I.V 2.3.T	1.6 3.0 1.0	0	530	dʑ - i ⁴²	c v t	65-4/ʈʂ 95-3/- 0/n 0/n
#
843	Gongxing	two	koŋ₃₃	k o ŋ ³³	165	a	264	838 887 801 1161	1498	nort2724	1 7 4 8	AXLT	KUN4	4	4.K.C 4.U.V 4.N.c 4.4.T	1.6 3.0 1.1 1.0	0	531	k o ŋ ³³	c v c t	88-4/k 0/n 126-2/ŋ 0/n
844	Jinman	two	koŋ₃₃	k o ŋ ³³	165	a	264	838 887 801 1161	1498	nort2724	1 7 4 8	AXLT	KUN4	5	5.K.C 5.U.V 5.N.c 5.4.T	1.6 3.0 1.1 1.0	0	531	k o ŋ ³³	c v c t	88-4/k 0/n 126-2/ŋ 0/n
845	Mazhelong	two	koŋ₃₃	k o ŋ ³³	165	a	264	838 887 801 1161	1498	sout2730	1 7 4 8	AXLT	KUN4	7	7.K.C 7.U.V 7.N.c 7.4.T	1.6 3.0 1.1 1.0	0	531	k o ŋ ³³	c v c t	88-4/k 0/n 126-2/ŋ 0/n
846	Dashi	two	koŋ₃₃	k o ŋ ³³	165	a	264	838 887 801 1161	1498	cent2004	1 7 4 8	AXLT	KUN4	1	1.K.C 1.U.V 1.N.c 1.4.T	1.6 3.0 1.1 1.0	0	531	k o ŋ ³³	c v c t	88-4/k 0/n 126-2/ŋ 0/n
847	Zhoucheng	two	kow₃₃	k o w ³³	165	a	264	838 887 462 1161	1498	sout2730	1 7 6 8	AXLT	KUW4	9	9.K.C 9.U.V 9.W.c 9.4.T	1.6 3.0 1.1 1.0	0	531	k o w ³³	c v c t	88-4/k 0/n 126-2/ŋ 0/n
848	Jinxing	two	kõ₃₃	k õ ³³	165	a	264	838 883 1161	1498	cent2004	1 7 8	AXT	KU4	6	6.K.C 6.U.V 6.4.T	1.6 3.0 1.0	0	531	k õ - ³³	c v t	88-4/k 0/n 126-2/ŋ 0/n
849	Tuolo	two	koŋ₃₃	k o ŋ ³³	165	a	264	838 887 801 1161	1498	nort2724	1 7 4 8	AXLT	KUN4	8	8.K.C 8.U.V 8.N.c 8.4.T	1.6 3.0 1.1 1.0	0	531	k o ŋ ³³	c v c t	88-4/k 0/n 126-2/ŋ 0/n
850	Enqi	two	ku₂₂	k u ²²	165	a	264	838 868 1150	1498	nort2724	1 7 8	AXT	KY1	3	3.K.C 3.Y.V 3.1.T	1.6 3.0 1.0	0	531	k u - ²²	c v t	88-4/k 0/n 126-2/ŋ 0/n
851	Ega	two	kɤ₃₃	k ɤ ³³	165	a	264	838 947 1161	1498	nort2724	1 7 8	AXT	KE4	2	2.K.C 2.E.V 2.4.T	1.6 3.0 1.0	0	531	k ɤ - ³³	c v t	88-4/k 0/n 126-2/ŋ 0/n
#
852	Gongxing	walk(go)	ʁan₁₂	ʁ a n ¹²	166	c	265	739 997 107 1167	1443	nort2724	5 7 4 8	AXLT	RAN2	4	4.R.C 4.A.V 4.N.c 4.2.T	1.6 3.0 1.1 1.0	0	535	ʁ a n ¹²	c v c t	90-3/- 0/n 4-3/- 0/n
853	Jinman	walk(go)	ja₅₅	j a ⁵⁵	167	d	266	570 997 1189	1443	nort2724	6 7 8	AXT	JA5	5	5.J.C 5.A.V 5.5.T	1.6 3.0 1.0	0	536	j a ⁵⁵	c v t	27-20/j 0/n 0/n
854	Mazhelong	walk(go)	ɣaŋ₂₁	ɣ a ŋ ²¹	166	c	265	780 997 801 1152	1443	sout2730	3 7 4 8	AXLT	GAN3	7	7.G.C 7.A.V 7.N.c 7.3.T	1.6 3.0 1.1 1.0	0	535	ɣ a ŋ ²¹	c v c t	90-3/- 0/n 4-3/- 0/n
855	Dashi	walk(go)	pe₄₄	p e ⁴⁴	168	a	267	291 1089 1178	1443	cent2004	1 7 8	AXT	PE5	1	1.P.C 1.E.V 1.5.T	1.6 3.0 1.0	0	532	p e ⁴⁴	c v t	67-6/p 0/n 0/n
856	Zhoucheng	walk(go)	pe₄₄	p e ⁴⁴	168	a	267	291 1089 1178	1443	sout2730	1 7 8	AXT	PE5	9	9.P.C 9.E.V 9.5.T	1.6 3.0 1.0	0	532	p e ⁴⁴	c v t	67-6/p 0/n 0/n
857	Jinxing	walk(go)	pe₄₄	p e ⁴⁴	168	a	267	291 1089 1178	1443	cent2004	1 7 8	AXT	PE5	6	6.P.C 6.E.V 6.5.T	1.6 3.0 1.0	0	532	p e ⁴⁴	c v t	67-6/p 0/n 0/n
858	Tuolo	walk(go)	jɔ₄₂	j ɔ ⁴²	167	d	266	570 916 1175	1443	nort2724	6 7 8	AXT	JU3	8	8.J.C 8.U.V 8.3.T	1.6 3.0 1.0	0	536	j ɔ ⁴²	c v t	27-20/j 0/n 0/n
859	Enqi	walk(go)	ɴa₂₁	ɴ a ²¹	169	b	268	751 997 1152	1443	nort2724	4 7 8	AXT	NA3	3	3.N.C 3.A.V 3.3.T	1.6 3.0 1.0	0	533	ɴ a ²¹	c v t	68-5/ŋ 0/n 0/n
860	Ega	walk(go)	ŋa₂₁	ŋ a ²¹	169	b	268	801 997 1152	1443	nort2724	4 7 8	AXT	NA3	2	2.N.C 2.A.V 2.3.T	1.6 3.0 1.0	0	533	ŋ a ²¹	c v t	68-5/ŋ 0/n 0/n
861	Tuolo	walk(go)	ŋa₃₅	ŋ a ³⁵	169	b	268	801 997 1165	1443	nort2724	4 7 8	AXT	NA2	8	8.N.C 8.A.V 8.2.T	1.6 3.0 1.0	0	533	ŋ a ³⁵	c v t	68-5/ŋ 0/n 0/n
#
862	Gongxing	warm	ɲi₂₄	ɲ i ²⁴	170	a	269	595 1076 1156	1232	nort2724	4 7 8	AXT	NI2	4	4.N.C 4.I.V 4.2.T	1.6 3.0 1.0	1	538	ɲ i ²⁴	c v t	51-7/l 0/n 0/n
863	Jinman	warm	ɲi₄₄	ɲ i ⁴⁴	170	a	269	595 1076 1178	1232	nort2724	4 7 8	AXT	NI5	5	5.N.C 5.I.V 5.5.T	1.6 3.0 1.0	0	538	ɲ i ⁴⁴	c v t	51-7/l 0/n 0/n
864	Mazhelong	warm	ɲɛ₄₄	ɲ ɛ ⁴⁴	170	a	269	595 1121 1178	1232	sout2730	4 7 8	AXT	NE5	7	7.N.C 7.E.V 7.5.T	1.6 3.0 1.0	1	538	ɲ ɛ ⁴⁴	c v t	51-7/l 0/n 0/n
865	Dashi	warm	jen₄₄	j e n ⁴⁴	170	a	269	570 1089 107 1178	1232	cent2004	6 7 4 8	AXLT	JEN5	1	1.J.C 1.E.V 1.N.c 1.5.T	1.6 3.0 1.1 1.0	1	537	j e n ⁴⁴	c v c t	27-20/j 0/n 104-1/n 0/n
866	Zhoucheng	warm	ɲe₄₄	ɲ e ⁴⁴	170	a	269	595 1089 1178	1232	sout2730	4 7 8	AXT	NE5	9	9.N.C 9.E.V 9.5.T	1.6 3.0 1.0	0	538	ɲ e ⁴⁴	c v t	51-7/l 0/n 0/n
867	Jinxing	warm	jẽ₄₄	j ẽ ⁴⁴	170	a	269	570 1090 1178	1232	cent2004	6 7 8	AXT	JE5	6	6.J.C 6.E.V 6.5.T	1.6 3.0 1.0	0	537	j ẽ - ⁴⁴	c v t	27-20/j 0/n 104-1/n 0/n
868	Tuolo	warm	jen₄₂	j e n ⁴²	170	a	269	570 1089 107 1175	1232	nort2724	6 7 4 8	AXLT	JEN3	8	8.J.C 8.E.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	0	537	j e n ⁴²	c v c t	27-20/j 0/n 104-1/n 0/n
869	Enqi	warm	ɲi₅₅	ɲ i ⁵⁵	170	a	269	595 1076 1189	1232	nort2724	4 7 8	AXT	NI5	3	3.N.C 3.I.V 3.5.T	1.6 3.0 1.0	1	538	ɲ i ⁵⁵	c v t	51-7/l 0/n 0/n
870	Ega	warm	ɲi₄₄	ɲ i ⁴⁴	170	a	269	595 1076 1178	1232	nort2724	4 7 8	AXT	NI5	2	2.N.C 2.I.V 2.5.T	1.6 3.0 1.0	1	538	ɲ i ⁴⁴	c v t	51-7/l 0/n 0/n
#
871	Gongxing	water	ɕy₂₂	ɕ y ²²	172	a	270	204 1047 1150	948	nort2724	3 7 8	AXT	SY1	4	4.S.C 4.Y.V 4.1.T	1.6 3.0 1.0	1	539	ɕ y - ²²	c v t	1-4/ɕ 0/n 139-1/j 0/n
872	Jinman	water	ɕyj₂₂	ɕ y j ²²	172	a	270	204 1047 570 1150	948	nort2724	3 7 6 8	AXLT	SYJ1	5	5.S.C 5.Y.V 5.J.c 5.1.T	1.6 3.0 1.1 1.0	0	539	ɕ y j ²²	c v c t	1-4/ɕ 0/n 139-1/j 0/n
873	Mazhelong	water	ɕyj₃₃	ɕ y j ³³	172	a	270	204 1047 570 1161	948	sout2730	3 7 6 8	AXLT	SYJ4	7	7.S.C 7.Y.V 7.J.c 7.4.T	1.6 3.0 1.1 1.0	0	539	ɕ y j ³³	c v c t	1-4/ɕ 0/n 139-1/j 0/n
874	Dashi	water	ɕuj₃₃	ɕ u j ³³	172	a	270	204 868 570 1161	948	cent2004	3 7 6 8	AXLT	SYJ4	1	1.S.C 1.Y.V 1.J.c 1.4.T	1.6 3.0 1.1 1.0	0	539	ɕ u j ³³	c v c t	1-4/ɕ 0/n 139-1/j 0/n
875	Zhoucheng	water	ɕyj₃₃	ɕ y j ³³	172	a	270	204 1047 570 1161	948	sout2730	3 7 6 8	AXLT	SYJ4	9	9.S.C 9.Y.V 9.J.c 9.4.T	1.6 3.0 1.1 1.0	0	539	ɕ y j ³³	c v c t	1-4/ɕ 0/n 139-1/j 0/n
876	Jinxing	water	ɕyj₃₃	ɕ y j ³³	172	a	270	204 1047 570 1161	948	cent2004	3 7 6 8	AXLT	SYJ4	6	6.S.C 6.Y.V 6.J.c 6.4.T	1.6 3.0 1.1 1.0	0	539	ɕ y j ³³	c v c t	1-4/ɕ 0/n 139-1/j 0/n
877	Tuolo	water	ɕyj₃₃	ɕ y j ³³	172	a	270	204 1047 570 1161	948	nort2724	3 7 6 8	AXLT	SYJ4	8	8.S.C 8.Y.V 8.J.c 8.4.T	1.6 3.0 1.1 1.0	0	539	ɕ y j ³³	c v c t	1-4/ɕ 0/n 139-1/j 0/n
878	Enqi	water	ɕyj₂₂	ɕ y j ²²	172	a	270	204 1047 570 1150	948	nort2724	3 7 6 8	AXLT	SYJ1	3	3.S.C 3.Y.V 3.J.c 3.1.T	1.6 3.0 1.1 1.0	0	539	ɕ y j ²²	c v c t	1-4/ɕ 0/n 139-1/j 0/n
879	Ega	water	ɕyj₂₂	ɕ y j ²²	172	a	270	204 1047 570 1150	948	nort2724	3 7 6 8	AXLT	SYJ1	2	2.S.C 2.Y.V 2.J.c 2.1.T	1.6 3.0 1.1 1.0	0	539	ɕ y j ²²	c v c t	1-4/ɕ 0/n 139-1/j 0/n
#
880	Gongxing	we	ʁaŋ₂₄	ʁ a ŋ ²⁴	173	g	271	739 997 801 1156	1212	nort2724	5 7 4 8	AXLT	RAN2	4	4.R.C 4.A.V 4.N.c 4.2.T	1.6 3.0 1.1 1.0	0	545	ʁ a ŋ ²⁴	c v c t	0/n 0/n 0/n 0/n
881	Jinman	we	ɲa₂₁t͡ʂɚ₂₂	ɲ a ²¹ + ʈʂ ə˞ ²²	175	af	272 273	595 997 1152 699 1026 1150	1212	nort2724	4 7 8 9 2 7 8	AXT_AXT	NA3_CE1	5	5.N.C 5.A.V 5.3.T 5._._ 5.C.C 5.E.V 5.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	540 542	ɲ a ²¹ ◦ ʈʂ ə˞ ²²	c v t + c v t	23-2/ɲ 0/n 0/n + 20-2/p 0/n 0/n
882	Mazhelong	we	ŋa₅₅xo₃₃	ŋ a ⁵⁵ + x o ³³	176	ab	272 274	801 997 1189 778 887 1161	1212	sout2730	4 7 8 9 3 7 8	AXT_AXT	NA5_GU4	7	7.N.C 7.A.V 7.5.T 7._._ 7.G.C 7.U.V 7.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	540 542	ŋ a ⁵⁵ ◦ x o ³³	c v t + c v t	23-2/ɲ 0/n 0/n + 20-2/p 0/n 0/n
883	Dashi	we	ɲã₅₅	ɲ ã ⁵⁵	174	a	272	595 1014 1189	1212	cent2004	4 7 8	AXT	NA5	1	1.N.C 1.A.V 1.5.T	1.6 3.0 1.0	0	540	ɲ ã ⁵⁵	c v t	23-2/ɲ 0/n 0/n
884	Zhoucheng	we	ɲa₅₅	ɲ a ⁵⁵	174	a	272	595 997 1189	1212	sout2730	4 7 8	AXT	NA5	9	9.N.C 9.A.V 9.5.T	1.6 3.0 1.0	0	540	ɲ a ⁵⁵	c v t	23-2/ɲ 0/n 0/n
885	Jinxing	we	jɑ̃₅₅	j ɑ̃ ⁵⁵	174	a	272	570 951 1189	1212	cent2004	6 7 8	AXT	JA5	6	6.J.C 6.A.V 6.5.T	1.6 3.0 1.0	0	548	j ɑ̃ ⁵⁵	c v t	0/n 0/n 0/n
